"5b89d600005ac1002cac4066","2018-08-31 23:57:52.000000","Great noodles and tofu!","user","https://foursquare.com/item/5b89d600005ac1002cac4066","581","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","558de98e498e6a8ca1f5056d","Chop Shop II","https://foursquare.com/v/chop-shop-ii/558de98e498e6a8ca1f5056d"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b889f51d3cce80039d1e827","2018-08-31 01:52:17.000000","Save room for dessert, they have a big selection! Also, the best scallops I've had in my life. If they're serving them, I could not recommend them any higher.","user","https://foursquare.com/item/5b889f51d3cce80039d1e827","763","6","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","583f5f34af7d17640f9ef659","Fine & Rare","https://foursquare.com/v/fine--rare/583f5f34af7d17640f9ef659"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b83360a286fda002c70888f","2018-08-26 23:21:46.000000","Great falafel!","user","https://foursquare.com/item/5b83360a286fda002c70888f","53","2","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","573f5cf8498eb4092719505f","Tzatziki Greek Grill","https://foursquare.com/v/tzatziki-greek-grill/573f5cf8498eb4092719505f"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b7cb9af340a58002cf7419f","2018-08-22 01:17:35.000000","Great cocktails, great brunch.","user","https://foursquare.com/item/5b7cb9af340a58002cf7419f","1092","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5ae25347fd16bb002cf0c3f2","Elder Greene","https://foursquare.com/v/elder-greene/5ae25347fd16bb002cf0c3f2"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b79efcb10b3030024ee905a","2018-08-19 22:31:39.000000","Excellent ramen and small plates!","user","https://foursquare.com/item/5b79efcb10b3030024ee905a","314","1","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5b5a55eb2463d80044aa5775","Ramen Mafia","https://foursquare.com/v/ramen-mafia/5b5a55eb2463d80044aa5775"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b7772540d2be7002ca9db51","2018-08-18 01:11:48.000000","Korean BBQ, brunch, coffee drinks, Mediterranean,","user","https://foursquare.com/item/5b7772540d2be7002ca9db51","45","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","57fbedf5498eeaa004ecc0c7","The Green Street LIC","https://foursquare.com/v/the-green-street-lic/57fbedf5498eeaa004ecc0c7"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b776e5265cdf8002c4ed204","2018-08-18 00:54:42.000000","Amazing shared BBQ and some of the best octopus I've ever had.","user","https://foursquare.com/item/5b776e5265cdf8002c4ed204","54","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","57fbedf5498eeaa004ecc0c7","The Green Street LIC","https://foursquare.com/v/the-green-street-lic/57fbedf5498eeaa004ecc0c7"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b74babefdb9a7002cfe07d5","2018-08-15 23:43:58.000000","They make a great julep! And the colliflower appetizer is really good.Also useful: power sockets are available by bar seating.","user","https://foursquare.com/item/5b74babefdb9a7002cfe07d5","77","1","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5b5a239de55d8b002c651255","Legal Sea Bar","https://foursquare.com/v/legal-sea-bar/5b5a239de55d8b002c651255"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b6f475c33e118002c636c52","2018-08-11 20:30:20.000000","Good Matcha!","user","https://foursquare.com/item/5b6f475c33e118002c636c52","43","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","52da94ff498ed3db753a13ec","Source Coffeehouse","https://foursquare.com/v/source-coffeehouse/52da94ff498ed3db753a13ec"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b6efec478782c002c93e8bd","2018-08-11 15:20:36.000000","Great pho, good drinks!","user","https://foursquare.com/item/5b6efec478782c002c93e8bd","25","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","55d7b438498e926c55f30226","Bia","https://foursquare.com/v/bia/55d7b438498e926c55f30226"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b42cd51b37e2b002c4d00d6","2018-07-09 02:49:53.000000","Great coffee ice cream!","user","https://foursquare.com/item/5b42cd51b37e2b002c4d00d6","174","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","59e63235f1fdaf746d090d16","Davey’s Ice Cream","https://foursquare.com/v/daveys-ice-cream/59e63235f1fdaf746d090d16"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5b243107f1fdaf002cff5212","2018-06-15 21:35:03.000000","Mint Cold Brew is amazing!","user","https://foursquare.com/item/5b243107f1fdaf002cff5212","397","1","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5a3a7dde234724761e0eeb30","Compass Coffee","https://foursquare.com/v/compass-coffee/5a3a7dde234724761e0eeb30"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5af7392d2aff3156734966ba","2018-05-12 18:57:49.000000","Grab a friend and come here for brunch and get the dumplings deal, it's worth it!","user","https://foursquare.com/item/5af7392d2aff3156734966ba","185","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","599b6fd9b37e2b0be1030ec2","Bar Glory","https://foursquare.com/v/bar-glory/599b6fd9b37e2b0be1030ec2"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5abad0194c9be66c9a5d829c","2018-03-27 23:13:29.000000","No screens showing flight status, a miniscule menu, overpriced. What a mess. Too bad it's currently the only bar/sit down restaurant in Terminal 7.","user","https://foursquare.com/item/5abad0194c9be66c9a5d829c","729","1","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5a969f9012f0a9581f2be7e6","Long Island Brew House","https://foursquare.com/v/long-island-brew-house/5a969f9012f0a9581f2be7e6"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5a2b6c6a6a59506705ea8d2d","2017-12-09 04:54:02.000000","It has a bar! Which is nice, because those can be hard to find around here.","user","https://foursquare.com/item/5a2b6c6a6a59506705ea8d2d","103","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5907ae171acf11657669178e","Breakers Korean Bar-B-Q","https://foursquare.com/v/breakers-korean-barbq/5907ae171acf11657669178e"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5a2b457f25ecca12bf9a12c4","2017-12-09 02:07:59.000000","It has a bar!","user","https://foursquare.com/item/5a2b457f25ecca12bf9a12c4","57","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5907ae171acf11657669178e","Breakers Korean Bar-B-Q","https://foursquare.com/v/breakers-korean-barbq/5907ae171acf11657669178e"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5a2b3f00cad1b6792a7e0b1a","2017-12-09 01:40:16.000000","I'm not sure, but I think it's closed.","user","https://foursquare.com/item/5a2b3f00cad1b6792a7e0b1a","0","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4e346fc96284ea7e10f5a99f","Pieros Corner Ristorante Italiano","https://foursquare.com/v/pieros-corner-ristorante-italiano/4e346fc96284ea7e10f5a99f"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5a1210edee71206effed9e6e","2017-11-19 23:17:01.000000","Spicy dumplings, bubble tea, coffee jelly, buns, all amazingly good!","user","https://foursquare.com/item/5a1210edee71206effed9e6e","25","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","59a853738e886a3d83021165","Mi Lah","https://foursquare.com/v/mi-lah/59a853738e886a3d83021165"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"59cf0dbd9cadd968beedc862","2017-09-30 03:21:33.000000","Great cocktails!","user","https://foursquare.com/item/59cf0dbd9cadd968beedc862","279","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","592e238d8c35dc56bc80b5de","Casa Pública","https://foursquare.com/v/casa-p%C3%BAblica/592e238d8c35dc56bc80b5de"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"59baedd43fcee81ecbb1d8ba","2017-09-14 21:00:04.000000","I've had many a Bourbon Chicken meal in many a food court and I can guarantee to you that this is the best damn bourbon chicken you'll ever have.","user","https://foursquare.com/item/59baedd43fcee81ecbb1d8ba","84","2","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4cacb50297c8a1cdef3ea3a5","Kelly's Cajun Grill","https://foursquare.com/v/kellys-cajun-grill/4cacb50297c8a1cdef3ea3a5"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"59b05bf89ef8ef41463c5df1","2017-09-06 20:35:04.000000","Great soups!","user","https://foursquare.com/item/59b05bf89ef8ef41463c5df1","47","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","56a8ffbb498e6d9f0e88052d","'Essen Slow Fast Food","https://foursquare.com/v/essen-slow-fast-food/56a8ffbb498e6d9f0e88052d"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5982770006fb603e729a7dc1","2017-08-03 01:06:08.000000","Great Pho!","user","https://foursquare.com/item/5982770006fb603e729a7dc1","103","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","56d1f29a498e02fc01596da9","Pho Banh Mi & Grill","https://foursquare.com/v/pho-banh-mi--grill/56d1f29a498e02fc01596da9"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"597e50dd4ce0664fb39aa42b","2017-07-30 21:34:21.000000","Had a great brunch!","user","https://foursquare.com/item/597e50dd4ce0664fb39aa42b","28","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4a330364f964a520eb9a1fe3","El Tamarindo","https://foursquare.com/v/el-tamarindo/4a330364f964a520eb9a1fe3"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"593467c632b61d213d775a10","2017-06-04 20:04:22.000000","All that remains of the original site is a plaque, half way down the block, attached to a metal post.","user","https://foursquare.com/item/593467c632b61d213d775a10","2","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5934674c9fca567dcbe27fb5","Woody Guthrie's Coney Island Home","https://foursquare.com/v/woody-guthries-coney-island-home/5934674c9fca567dcbe27fb5"
"id","createdAt","text","type","canonicalUrl","likes.count","likes.summary","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"59224a2ff79faa1845ac779f","2017-05-22 02:17:19.000000","Bagels are amazing.","user","https://foursquare.com/item/59224a2ff79faa1845ac779f","1","1 like","160","2","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4bb9dcb01261d13ad7e8e998","Main Street Bagel Deli","https://foursquare.com/v/main-street-bagel-deli/4bb9dcb01261d13ad7e8e998"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5921b8be6a5950627d18dafb","2017-05-21 15:56:46.000000","It's inside a Whole Foods","user","https://foursquare.com/item/5921b8be6a5950627d18dafb","22","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","58a5d16b8f0be45941758adf","WFM Coffee Bar","https://foursquare.com/v/wfm-coffee-bar/58a5d16b8f0be45941758adf"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"591bd0886a5950627d0c8233","2017-05-17 04:24:40.000000","Best cocktails I've had in Austin.","user","https://foursquare.com/item/591bd0886a5950627d0c8233","497","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5504ef8f498e12606e2b3a10","The Roosevelt Room","https://foursquare.com/v/the-roosevelt-room/5504ef8f498e12606e2b3a10"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"59175f4ca2a6ce3bec66fd08","2017-05-13 19:32:28.000000","Great coffee! Great service!","user","https://foursquare.com/item/59175f4ca2a6ce3bec66fd08","31","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4b2b9cadf964a52039b824e3","Jo On The Go","https://foursquare.com/v/jo-on-the-go/4b2b9cadf964a52039b824e3"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"590f8913c0cacb30fed818fb","2017-05-07 20:52:35.000000","Excellent work by very friendly staff, and reasonably priced!","user","https://foursquare.com/item/590f8913c0cacb30fed818fb","9","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","590f880b1543c7204d2e0b5d","The Art Of The Barber","https://foursquare.com/v/the-art-of-the-barber/590f880b1543c7204d2e0b5d"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58f24b7fdec1d65d99d73884","2017-04-15 16:34:07.000000","Great coffee!","user","https://foursquare.com/item/58f24b7fdec1d65d99d73884","78","2","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","58e38bf8e6160c3c70fc99b9","Sunshine Coffee Roasters","https://foursquare.com/v/sunshine-coffee-roasters/58e38bf8e6160c3c70fc99b9"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58ea94e2b792074139a351f3","2017-04-09 20:09:06.000000","Great udon! Good prices.","user","https://foursquare.com/item/58ea94e2b792074139a351f3","395","2","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","58bf61fce9dad129880e2ce6","Nu Look E&I Eatery and Bar","https://foursquare.com/v/nu-look-ei-eatery-and-bar/58bf61fce9dad129880e2ce6"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58bc8a5d2948b365b2593d23","2017-03-05 21:59:57.000000","Great coffee, like really good.","user","https://foursquare.com/item/58bc8a5d2948b365b2593d23","39","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","51c0c2ea498e286c6f15852c","Ninth Street Espresso","https://foursquare.com/v/ninth-street-espresso/51c0c2ea498e286c6f15852c"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58bb634aa370b93a3b39ba9a","2017-03-05 01:00:58.000000","Amazing burger. The coffee smoothies are amazing and the breakfast is great.","user","https://foursquare.com/item/58bb634aa370b93a3b39ba9a","313","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","57fbedf5498eeaa004ecc0c7","The Green Street LIC","https://foursquare.com/v/the-green-street-lic/57fbedf5498eeaa004ecc0c7"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58bb62f2e9dad14c1d41985f","2017-03-05 00:59:30.000000","Breakfast and coffee shakes highly recommended! Burger is also amazing.","user","https://foursquare.com/item/58bb62f2e9dad14c1d41985f","208","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","57fbedf5498eeaa004ecc0c7","The Green Street LIC","https://foursquare.com/v/the-green-street-lic/57fbedf5498eeaa004ecc0c7"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"58aa4d41a6118c6c867751d5","2017-02-20 01:58:25.000000","Great sake selection and amazing food.","user","https://foursquare.com/item/58aa4d41a6118c6c867751d5","102","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","49c9732af964a52067581fe3","Sake Bar Satsko","https://foursquare.com/v/sake-bar-satsko/49c9732af964a52067581fe3"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"589a8c5ddc33295a2af0a3b6","2017-02-08 03:11:25.000000","Happy hour","user","https://foursquare.com/item/589a8c5ddc33295a2af0a3b6","428","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","4230df80f964a520ff1f1fe3","Klong","https://foursquare.com/v/klong/4230df80f964a520ff1f1fe3"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"581a976038fa7d7d87642c41","2016-11-03 01:48:16.000000","Some of the best Pho in New York City.","user","https://foursquare.com/item/581a976038fa7d7d87642c41","605","0","2","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","56cba679498e3098b0b56b4e","@ The Spot","https://foursquare.com/v/-the-spot/56cba679498e3098b0b56b4e"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"57a01a39498e1b1011f7d8f3","2016-08-02 03:57:45.000000","Outdoor seating, plugs, free wifi, great service and solid drinks. Great place to get some work done.","user","https://foursquare.com/item/57a01a39498e1b1011f7d8f3","169","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","56f6e4cf498e969129aad800","Black Rock Coffee Bar","https://foursquare.com/v/black-rock-coffee-bar/56f6e4cf498e969129aad800"
"id","createdAt","text","type","canonicalUrl","viewCount","agreeCount","disagreeCount","user.id","user.firstName","user.lastName","user.handle","user.privateProfile","user.gender","user.address","user.city","user.state","user.countryCode","user.relationship","user.photo.prefix","user.photo.suffix","venue.id","venue.name","venue.url"
"5781a77f498e613aff24c128","2016-07-10 01:40:15.000000","3 floors of very cool art.","user","https://foursquare.com/item/5781a77f498e613aff24c128","17","0","0","15234","Aram","Zucker-Scharff","chronotope","false","male","","","","US","self","https://fastly.4sqi.net/img/user/","/15234-EMJINMXJKZ5R5S20.jpg","5781a70e498e7f187f931254","The Hollows","https://foursquare.com/v/the-hollows/5781a70e498e7f187f931254"
